Truth,Decoded
Si grazie e arrivederci,bene e a e io
Le auguro una buona giornata,tu e io lo bnmao
Buongiorno io sono Mario,tu a io bene
Buonasera io sono Mario,tu e a io nmao
Piacere Luigi come stai,a e io io
Tutto bene tu,tutto
Salve quanto costa quell articolo,e e si lo
E in offerta costa dieci euro,e e io a io
Tutto bene grazie,tu bene
Prendiamo un caffe al bar,tu bene
"Certo volentieri, io lo prendero macchiato",e e io lo io
A che ora arriva il pullman,tu bene
Dovrebbe arrivare tra qualche minuto,a e a bene
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,certo io costa due io
Va bene grazie lo stesso,tu a a lo bene
Prego,tutto
Perfetto vorrei comprarne due.,a e io io io
Certo ecco a lei vuole un sacchetto,e e e io e io
Si grazie e arrivederci,a a bene
Le auguro una buona giornata,tu bene
Buongiorno io sono Mario,tu io bene
Buonasera io sono Mario,a e a io sono
Piacere Luigi come stai,tu e io io snmaio
Tutto bene tu,tutto
Salve quanto costa quell articolo,io io sono
E in offerta costa dieci euro,tu a a io snmao
Tutto bene grazie,tu bene
Prendiamo un caffe al bar,tu bene
"Certo volentieri, io lo prendero macchiato",certo ora io io
A che ora arriva il pullman,tu bene
Dovrebbe arrivare tra qualche minuto,tu a a bene
