Truth,Decoded
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,pero e io pero
Va bene grazie lo stesso,tu bene
Prego,tu bene
Perfetto vorrei comprarne due.,un bene
Certo ecco a lei vuole un sacchetto,io io bene
Si grazie e arrivederci,un a sono
Le auguro una buona giornata,io io bene
Buongiorno io sono Mario,tutto bene
Buonasera io sono Mario,tutto lo
Piacere Luigi come stai,un io sono
Tutto bene tu,tu io
Salve quanto costa quell articolo,e io costa e io
E in offerta costa dieci euro,sono io io
Tutto bene grazie,euro bene
Prendiamo un caffe al bar,io bene
"Certo volentieri, io lo prendero macchiato",e io costa bene io
A che ora arriva il pullman,un io bene
Dovrebbe arrivare tra qualche minuto,un bene
Quanto costa il biglietto,tutto
Purtroppo non lo so pero potresti chiedere all autista,pero io io e io
Va bene grazie lo stesso,sono io so
Prego,tutto
Perfetto vorrei comprarne due.,euro lo io in lo
Certo ecco a lei vuole un sacchetto,un io lo bene
Si grazie e arrivederci,e e e costa e io
Le auguro una buona giornata,e lo io certo
Buongiorno io sono Mario,tutto lo
Buonasera io sono Mario,e e e a io
Piacere Luigi come stai,un io costa e io
Tutto bene tu,tu bene
Salve quanto costa quell articolo,e lo costa euro
