Truth,Decoded
Quanto costa il biglietto,e e a lo certo
Purtroppo non lo so pero potresti chiedere all autista,certo e costa certo
Va bene grazie lo stesso,tu a lo
Prego,un lo
Perfetto vorrei comprarne due.,e e lo lo
Certo ecco a lei vuole un sacchetto,e e a lo lo
Si grazie e arrivederci,e e e lo
Le auguro una buona giornata,tu a lo so
Buongiorno io sono Mario,tu e lo lo
Buonasera io sono Mario,tu a lo
Piacere Luigi come stai,tu a lo so
Tutto bene tu,tutto lo
Salve quanto costa quell articolo,certo lo e lo e lo
E in offerta costa dieci euro,a e a lo
Tutto bene grazie,lo lo lo
Prendiamo un caffe al bar,tu bene
"Certo volentieri, io lo prendero macchiato",certo lo e costa e lo
A che ora arriva il pullman,a a lo lo
Dovrebbe arrivare tra qualche minuto,a a lo
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,pertopo lo lo costa e lo
Va bene grazie lo stesso,a a lo lo
Prego,un lo
Perfetto vorrei comprarne due.,certo lo ora due lo
Certo ecco a lei vuole un sacchetto,a e a lo
Si grazie e arrivederci,certo e lo e lo
Le auguro una buona giornata,certo lo lo e lo
Buongiorno io sono Mario,un lo
Buonasera io sono Mario,e e e ora e lo
Piacere Luigi come stai,e io lo e lo
Tutto bene tu,tu bene
Salve quanto costa quell articolo,certo e lo certo
