Truth,Decoded
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,certo lo so io
Va bene grazie lo stesso,tu lo bene
Prego,un bene
Perfetto vorrei comprarne due.,tu e lo
Certo ecco a lei vuole un sacchetto,tu e a lo
Si grazie e arrivederci,e e a lo
Le auguro una buona giornata,lo lo lo
Buongiorno io sono Mario,lo lo bene
Buonasera io sono Mario,un lo
Piacere Luigi come stai,lo sono
Tutto bene tu,un lo
Salve quanto costa quell articolo,certo lo costa ueiuto
E in offerta costa dieci euro,va e lo
Tutto bene grazie,lo lo lo
Prendiamo un caffe al bar,tu bene
"Certo volentieri, io lo prendero macchiato",certo lo lo costa un lo
A che ora arriva il pullman,tu lo lo
Dovrebbe arrivare tra qualche minuto,a e lo
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,pertopo lo lo so e lo
Va bene grazie lo stesso,a e lo lo
Prego,tutto
Perfetto vorrei comprarne due.,certo lo ora io
Certo ecco a lei vuole un sacchetto,a lo
Si grazie e arrivederci,e e lo tutto
Le auguro una buona giornata,certo lo so lo
Buongiorno io sono Mario,lo lo
Buonasera io sono Mario,e e e a lo
Piacere Luigi come stai,e lo costa lo
Tutto bene tu,tu bene
Salve quanto costa quell articolo,certo e costa tutto
