Truth,Decoded
Salve quanto costa quell articolo,certo ora costa e lo
E in offerta costa dieci euro,e e a lo lo
Tutto bene grazie,bene e lo
Prendiamo un caffe al bar,tu a bene
"Certo volentieri, io lo prendero macchiato",certo lo pero costa bene lo
A che ora arriva il pullman,a e a lo lo
Dovrebbe arrivare tra qualche minuto,e e a lo
Quanto costa il biglietto,pero bene
Purtroppo non lo so pero potresti chiedere all autista,certo lo pero costa bene lo
Va bene grazie lo stesso,pero a lo lo
Prego,un lo
Perfetto vorrei comprarne due.,a a lo lo
Certo ecco a lei vuole un sacchetto,bene a costa bene lo
Si grazie e arrivederci,e e tra lo lo
Le auguro una buona giornata,pero ora e e lo
Buongiorno io sono Mario,pero a so lo
Buonasera io sono Mario,pero a tutto
Piacere Luigi come stai,a a lo
Tutto bene tu,pero lo
Salve quanto costa quell articolo,pero ora costa io lo
E in offerta costa dieci euro,pero mario a certo
Tutto bene grazie,e e a lo
Prendiamo un caffe al bar,pero e lo e lo
"Certo volentieri, io lo prendero macchiato",pero e lo tutto
A che ora arriva il pullman,tu e a lo lo
Dovrebbe arrivare tra qualche minuto,tu bene
Quanto costa il biglietto,certo lo certo
Purtroppo non lo so pero potresti chiedere all autista,certo lo so e lo
Va bene grazie lo stesso,a e a lo lo
Prego,tu lo
Perfetto vorrei comprarne due.,e e lo lo
Certo ecco a lei vuole un sacchetto,pero ora costa e lo
