Truth,Decoded
Quanto costa il biglietto,pero si lo e lo
Purtroppo non lo so pero potresti chiedere all autista,certo ora costa io lo
Va bene grazie lo stesso,tu e a lo
Prego,un lo
Perfetto vorrei comprarne due.,bene e lo lo
Certo ecco a lei vuole un sacchetto,pero a lo lo
Si grazie e arrivederci,bene tra lo lo
Le auguro una buona giornata,tu e lo lo
Buongiorno io sono Mario,tu a lo lo
Buonasera io sono Mario,tu a lo
Piacere Luigi come stai,tu a lo lo
Tutto bene tu,tutto bene
Salve quanto costa quell articolo,certo ora lo e lo
E in offerta costa dieci euro,a e a a tutto
Tutto bene grazie,due lo lo
Prendiamo un caffe al bar,tu bene
"Certo volentieri, io lo prendero macchiato",certo lo lo costa e lo
A che ora arriva il pullman,a a lo lo
Dovrebbe arrivare tra qualche minuto,a e a lo
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,pertopo lo lo costa bene lo
Va bene grazie lo stesso,a a lo lo
Prego,tutto
Perfetto vorrei comprarne due.,certo lo ora uneto
Certo ecco a lei vuole un sacchetto,a si e lo
Si grazie e arrivederci,certo ora lo e lo
Le auguro una buona giornata,certo ora costa e io
Buongiorno io sono Mario,due lo
Buonasera io sono Mario,bene ora costa e lo
Piacere Luigi come stai,certo ora lo e lo
Tutto bene tu,tu bene
Salve quanto costa quell articolo,certo lo e costa e lo
