Truth,Decoded
Salve quanto costa quell articolo,e
E in offerta costa dieci euro,e
Tutto bene grazie,e
Prendiamo un caffe al bar,e e
"Certo volentieri, io lo prendero macchiato",e
A che ora arriva il pullman,e
Dovrebbe arrivare tra qualche minuto,e
Quanto costa il biglietto,e e
Purtroppo non lo so pero potresti chiedere all autista,a
Va bene grazie lo stesso,e e
Prego,e e
Perfetto vorrei comprarne due.,e
Certo ecco a lei vuole un sacchetto,e
Si grazie e arrivederci,e
Le auguro una buona giornata,e
Buongiorno io sono Mario,e
Buonasera io sono Mario,e
Piacere Luigi come stai,e e
Tutto bene tu,e
Salve quanto costa quell articolo,io
E in offerta costa dieci euro,io
Tutto bene grazie,io
Prendiamo un caffe al bar,io
"Certo volentieri, io lo prendero macchiato",io
A che ora arriva il pullman,io
Dovrebbe arrivare tra qualche minuto,io
Quanto costa il biglietto,io
Purtroppo non lo so pero potresti chiedere all autista,io
Va bene grazie lo stesso,io
Prego,io
Perfetto vorrei comprarne due.,io
Certo ecco a lei vuole un sacchetto,io
