Truth,Decoded
Salve quanto costa quell articolo,certo io costa e lo
E in offerta costa dieci euro,a e a io so
Tutto bene grazie,bene a io certo
Prendiamo un caffe al bar,tu io e io
"Certo volentieri, io lo prendero macchiato",certo io a e costa hier lo atato
A che ora arriva il pullman,a e a io lo
Dovrebbe arrivare tra qualche minuto,e e a so
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,certo io pero sono il atato
Va bene grazie lo stesso,pero si io io
Prego,un lo
Perfetto vorrei comprarne due.,tu e a io lo
Certo ecco a lei vuole un sacchetto,certo mario io e io
Si grazie e arrivederci,a e ora lo
Le auguro una buona giornata,pero mario e in io
Buongiorno io sono Mario,certo ora io in io
Buonasera io sono Mario,bene ora io e lo
Piacere Luigi come stai,tu a lo lo
Tutto bene tu,tu bene
Salve quanto costa quell articolo,certo lo io bene lo
E in offerta costa dieci euro,bene io lo
Tutto bene grazie,tu a io a io
Prendiamo un caffe al bar,tu e a a io
"Certo volentieri, io lo prendero macchiato",pero a io e io
A che ora arriva il pullman,tu bene
Dovrebbe arrivare tra qualche minuto,tu bene
Quanto costa il biglietto,tu bneao
Purtroppo non lo so pero potresti chiedere all autista,certo io lo lo bene io
Va bene grazie lo stesso,lo e a io so
Prego,tutto
Perfetto vorrei comprarne due.,tu lo io sono
Certo ecco a lei vuole un sacchetto,pero io si io io io
