Truth,Decoded
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,pero e io io
Va bene grazie lo stesso,tu bene
Prego,tu io
Perfetto vorrei comprarne due.,un io bene
Certo ecco a lei vuole un sacchetto,una io bene
Si grazie e arrivederci,tu a a sono
Le auguro una buona giornata,io io bene
Buongiorno io sono Mario,tutto bene
Buonasera io sono Mario,tutto bene
Piacere Luigi come stai,un io sono
Tutto bene tu,tu io
Salve quanto costa quell articolo,e io costa e lo
E in offerta costa dieci euro,a a a lo so
Tutto bene grazie,io io bene
Prendiamo un caffe al bar,io bene
"Certo volentieri, io lo prendero macchiato",e io costa e io
A che ora arriva il pullman,a io bene
Dovrebbe arrivare tra qualche minuto,io bene
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,certo e io e io
Va bene grazie lo stesso,tu lo io so
Prego,tutto
Perfetto vorrei comprarne due.,certo lo io un lo
Certo ecco a lei vuole un sacchetto,tu io lo bene
Si grazie e arrivederci,e e e costa e io
Le auguro una buona giornata,e io io io
Buongiorno io sono Mario,tutto lo
Buonasera io sono Mario,e e si a io
Piacere Luigi come stai,e e io costa io
Tutto bene tu,tu bene
Salve quanto costa quell articolo,certo e costa e lo
