Truth,Decoded
Quanto costa il biglietto,io io io
Purtroppo non lo so pero potresti chiedere all autista,certo ora io in io
Va bene grazie lo stesso,tu io io
Prego,un io
Perfetto vorrei comprarne due.,tu e io io
Certo ecco a lei vuole un sacchetto,tu e io io
Si grazie e arrivederci,a e a io
Le auguro una buona giornata,io io io
Buongiorno io sono Mario,io io io
Buonasera io sono Mario,un io sono
Piacere Luigi come stai,io io sono
Tutto bene tu,un io
Salve quanto costa quell articolo,certo io costa un io
E in offerta costa dieci euro,va e a io io
Tutto bene grazie,io io io
Prendiamo un caffe al bar,io io
"Certo volentieri, io lo prendero macchiato",certo io io costa un io
A che ora arriva il pullman,tu io io
Dovrebbe arrivare tra qualche minuto,tu e io
Quanto costa il biglietto,tu io
Purtroppo non lo so pero potresti chiedere all autista,pertopo io io io e io
Va bene grazie lo stesso,a a io io
Prego,tutto
Perfetto vorrei comprarne due.,certo io a due io
Certo ecco a lei vuole un sacchetto,a a lo io
Si grazie e arrivederci,bene io costa un io
Le auguro una buona giornata,e io io e io
Buongiorno io sono Mario,un io
Buonasera io sono Mario,e e e costa e io
Piacere Luigi come stai,e e io costa un io
Tutto bene tu,tu io
Salve quanto costa quell articolo,certo io e costa certo
