Truth,Decoded
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,pero e lo io
Va bene grazie lo stesso,lo bene
Prego,tu bene
Perfetto vorrei comprarne due.,pero bene
Certo ecco a lei vuole un sacchetto,tu a lo
Si grazie e arrivederci,tu un a lo
Le auguro una buona giornata,lo lo una
Buongiorno io sono Mario,lo bene
Buonasera io sono Mario,un lo
Piacere Luigi come stai,tutto lo sono
Tutto bene tu,un lo
Salve quanto costa quell articolo,certo lo costa un io
E in offerta costa dieci euro,tu un a lo lo
Tutto bene grazie,tutto lo bene
Prendiamo un caffe al bar,lo bene
"Certo volentieri, io lo prendero macchiato",certo lo costa un lo
A che ora arriva il pullman,tu lo bene
Dovrebbe arrivare tra qualche minuto,lo bene
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo pero
Va bene grazie lo stesso,lo lo lo
Prego,tutto
Perfetto vorrei comprarne due.,certo lo lo io lo
Certo ecco a lei vuole un sacchetto,un lo lo
Si grazie e arrivederci,e e e costa un io
Le auguro una buona giornata,e lo lo e lo
Buongiorno io sono Mario,un lo
Buonasera io sono Mario,e e e costa lo
Piacere Luigi come stai,e lo lo e lo
Tutto bene tu,tu bene
Salve quanto costa quell articolo,bene e costa un lo
