Truth,Decoded
Si grazie e arrivederci,pero e e io
Le auguro una buona giornata,tu e io io io
Buongiorno io sono Mario,tu e io io
Buonasera io sono Mario,tu e a io
Piacere Luigi come stai,tu e a io
Tutto bene tu,tu io
Salve quanto costa quell articolo,e e e io
E in offerta costa dieci euro,bene io io
Tutto bene grazie,tu bene
Prendiamo un caffe al bar,un io
"Certo volentieri, io lo prendero macchiato",certo e a certo
A che ora arriva il pullman,tu io
Dovrebbe arrivare tra qualche minuto,tu e a io
Quanto costa il biglietto,tu io
Purtroppo non lo so pero potresti chiedere all autista,pero io costa due io
Va bene grazie lo stesso,tu e a io
Prego,tutto
Perfetto vorrei comprarne due.,e e e io io
Certo ecco a lei vuole un sacchetto,e e e io certo
Si grazie e arrivederci,tu e a io
Le auguro una buona giornata,tu io
Buongiorno io sono Mario,tu un io io
Buonasera io sono Mario,a e a io sono
Piacere Luigi come stai,tu e io io sono
Tutto bene tu,tu io
Salve quanto costa quell articolo,tu un io io
E in offerta costa dieci euro,tu un a io sono
Tutto bene grazie,un io
Prendiamo un caffe al bar,tu a io
"Certo volentieri, io lo prendero macchiato",certo ora io io
A che ora arriva il pullman,tu a io io
Dovrebbe arrivare tra qualche minuto,tu e a io
