Truth,Decoded
Salve quanto costa quell articolo,certo e costa un io
E in offerta costa dieci euro,e e a io certo
Tutto bene grazie,bene e io io
Prendiamo un caffe al bar,tu e io io
"Certo volentieri, io lo prendero macchiato",certo io io costa pero io
A che ora arriva il pullman,a e a io
Dovrebbe arrivare tra qualche minuto,e e ora io
Quanto costa il biglietto,un io
Purtroppo non lo so pero potresti chiedere all autista,certo io pero costa eder atato
Va bene grazie lo stesso,pero a so
Prego,tutto io
Perfetto vorrei comprarne due.,a e si io io
Certo ecco a lei vuole un sacchetto,bene e costa edeato
Si grazie e arrivederci,le e ora certo
Le auguro una buona giornata,certo ora costa certo
Buongiorno io sono Mario,certo e so certo
Buonasera io sono Mario,bene ora io certo
Piacere Luigi come stai,tu e a lo io
Tutto bene tu,tu io
Salve quanto costa quell articolo,pero ora ora e io
E in offerta costa dieci euro,bene io io
Tutto bene grazie,tu a io
Prendiamo un caffe al bar,pero e io
"Certo volentieri, io lo prendero macchiato",pero a a io
A che ora arriva il pullman,un io io
Dovrebbe arrivare tra qualche minuto,un io
Quanto costa il biglietto,un bene
Purtroppo non lo so pero potresti chiedere all autista,certo io io e io
Va bene grazie lo stesso,lo e io sono
Prego,un io
Perfetto vorrei comprarne due.,pero io sono
Certo ecco a lei vuole un sacchetto,pero ora ora e io
