Truth,Decoded
Quanto costa il biglietto,pero si lo certo
Purtroppo non lo so pero potresti chiedere all autista,certo ora costa certo
Va bene grazie lo stesso,tu a io
Prego,tu e io lo
Perfetto vorrei comprarne due.,pero e io io
Certo ecco a lei vuole un sacchetto,e e a io io
Si grazie e arrivederci,pero a io io
Le auguro una buona giornata,tu e io io
Buongiorno io sono Mario,tu e io io
Buonasera io sono Mario,tu a lo
Piacere Luigi come stai,tu a io lo
Tutto bene tu,un lo
Salve quanto costa quell articolo,certo ora costa certo
E in offerta costa dieci euro,a a io io
Tutto bene grazie,io io io
Prendiamo un caffe al bar,tu bene
"Certo volentieri, io lo prendero macchiato",certo ora costa e io
A che ora arriva il pullman,tu io io
Dovrebbe arrivare tra qualche minuto,tu a lo
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,certo ora so e io
Va bene grazie lo stesso,a a io io
Prego,tu io
Perfetto vorrei comprarne due.,pero io io due lo
Certo ecco a lei vuole un sacchetto,a a io
Si grazie e arrivederci,bene ora costa e io
Le auguro una buona giornata,pero lo costa e lo
Buongiorno io sono Mario,un io
Buonasera io sono Mario,e e e io certo
Piacere Luigi come stai,pero e costa certo
Tutto bene tu,tu bene
Salve quanto costa quell articolo,certo ora costa certo
