Truth,Decoded
Salve quanto costa quell articolo,pero lo e lo
E in offerta costa dieci euro,euro lo lo
Tutto bene grazie,euro lo lo
Prendiamo un caffe al bar,un lo
"Certo volentieri, io lo prendero macchiato",certo lo lo e lo
A che ora arriva il pullman,tu lo
Dovrebbe arrivare tra qualche minuto,tu lo
Quanto costa il biglietto,euro lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo e lo
Va bene grazie lo stesso,euro lo
Prego,tu lo
Perfetto vorrei comprarne due.,tu lo
Certo ecco a lei vuole un sacchetto,certo ora lo lo
Si grazie e arrivederci,euro lo lo
Le auguro una buona giornata,certo lo e lo
Buongiorno io sono Mario,certo lo e lo
Buonasera io sono Mario,euro lo
Piacere Luigi come stai,tu lo
Tutto bene tu,euro lo
Salve quanto costa quell articolo,pero lo lo
E in offerta costa dieci euro,pero lo
Tutto bene grazie,tu a lo
Prendiamo un caffe al bar,pero lo e lo
"Certo volentieri, io lo prendero macchiato",certo lo e lo
A che ora arriva il pullman,un lo
Dovrebbe arrivare tra qualche minuto,un lo
Quanto costa il biglietto,pero lo lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo e lo
Va bene grazie lo stesso,un lo
Prego,tu lo
Perfetto vorrei comprarne due.,euro lo
Certo ecco a lei vuole un sacchetto,certo lo e lo
