Truth,Decoded
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,pero e io e io
Va bene grazie lo stesso,tu bene
Prego,tu bene
Perfetto vorrei comprarne due.,un io lo
Certo ecco a lei vuole un sacchetto,tu a io lo
Si grazie e arrivederci,tu a a sono
Le auguro una buona giornata,io io bene
Buongiorno io sono Mario,tu bene
Buonasera io sono Mario,io lo
Piacere Luigi come stai,un io sono
Tutto bene tu,tu io
Salve quanto costa quell articolo,e io costa e io
E in offerta costa dieci euro,a e io certo
Tutto bene grazie,un io lo
Prendiamo un caffe al bar,tu bene
"Certo volentieri, io lo prendero macchiato",e io costa e io
A che ora arriva il pullman,tu a io bene
Dovrebbe arrivare tra qualche minuto,un bene
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,certo io io e io
Va bene grazie lo stesso,tu e io sono
Prego,tutto
Perfetto vorrei comprarne due.,e lo a io io
Certo ecco a lei vuole un sacchetto,tu a io io
Si grazie e arrivederci,e e io costa e io
Le auguro una buona giornata,e io io e lo
Buongiorno io sono Mario,tutto lo
Buonasera io sono Mario,e e e a io
Piacere Luigi come stai,e io costa lo
Tutto bene tu,tu bene
Salve quanto costa quell articolo,e e costa e certo
