Truth,Decoded
Quanto costa il biglietto,tu a un io
Purtroppo non lo so pero potresti chiedere all autista,certo ora so in io
Va bene grazie lo stesso,tu a a io lo
Prego,tu bene
Perfetto vorrei comprarne due.,tu e io so
Certo ecco a lei vuole un sacchetto,tu e a lo
Si grazie e arrivederci,e e ora io lo
Le auguro una buona giornata,io io sono
Buongiorno io sono Mario,io io sono
Buonasera io sono Mario,una lo
Piacere Luigi come stai,una io sono
Tutto bene tu,un lo
Salve quanto costa quell articolo,certo io costa e io
E in offerta costa dieci euro,tu a a lo io
Tutto bene grazie,io io io
Prendiamo un caffe al bar,io bene
"Certo volentieri, io lo prendero macchiato",bene io costa un io
A che ora arriva il pullman,un a io io
Dovrebbe arrivare tra qualche minuto,una io bene
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,purtroppo io lo e e io
Va bene grazie lo stesso,tu a io so
Prego,tutto
Perfetto vorrei comprarne due.,certo ora costa e io
Certo ecco a lei vuole un sacchetto,a e a lo lo
Si grazie e arrivederci,bene e costa e io
Le auguro una buona giornata,bene io costa e io
Buongiorno io sono Mario,tutto lo
Buonasera io sono Mario,e e io a certo
Piacere Luigi come stai,e e si costa certo
Tutto bene tu,tu bene
Salve quanto costa quell articolo,certo e costa certo
