Truth,Decoded
Si grazie e arrivederci,bene e a certo
Le auguro una buona giornata,tu e io io sono
Buongiorno io sono Mario,tu io io bene
Buonasera io sono Mario,tu e a io io
Piacere Luigi come stai,a e io io
Tutto bene tu,tu io
Salve quanto costa quell articolo,e e si lo
E in offerta costa dieci euro,e e io a io
Tutto bene grazie,io bene
Prendiamo un caffe al bar,tu bene
"Certo volentieri, io lo prendero macchiato",e e a euro
A che ora arriva il pullman,tu bene
Dovrebbe arrivare tra qualche minuto,a a bene
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,pero io costa due io
Va bene grazie lo stesso,a a bene
Prego,tutto
Perfetto vorrei comprarne due.,a lo io io
Certo ecco a lei vuole un sacchetto,bene e io ueiuto
Si grazie e arrivederci,lo a lo
Le auguro una buona giornata,tu bene
Buongiorno io sono Mario,a io bene
Buonasera io sono Mario,lo e a io sono
Piacere Luigi come stai,tu e io io sono
Tutto bene tu,tutto
Salve quanto costa quell articolo,io io sono
E in offerta costa dieci euro,tu a a io snmao
Tutto bene grazie,tu bene
Prendiamo un caffe al bar,tu bene
"Certo volentieri, io lo prendero macchiato",certo io si io io
A che ora arriva il pullman,tu io bene
Dovrebbe arrivare tra qualche minuto,a a a lo
