Truth,Decoded
Si grazie e arrivederci,pero e lo certo
Le auguro una buona giornata,due lo lo
Buongiorno io sono Mario,tu e lo lo
Buonasera io sono Mario,tu e a lo
Piacere Luigi come stai,tu e a lo
Tutto bene tu,tu bene
Salve quanto costa quell articolo,le e io lo
E in offerta costa dieci euro,le e io tutto
Tutto bene grazie,un bene
Prendiamo un caffe al bar,un bene
"Certo volentieri, io lo prendero macchiato",e e e a certo
A che ora arriva il pullman,tu bene
Dovrebbe arrivare tra qualche minuto,tu e a bene
Quanto costa il biglietto,lo bene
Purtroppo non lo so pero potresti chiedere all autista,pero ora lo tutto
Va bene grazie lo stesso,tu e a bene
Prego,tutto
Perfetto vorrei comprarne due.,a e lo lo
Certo ecco a lei vuole un sacchetto,e e e lo tutto
Si grazie e arrivederci,a e a lo
Le auguro una buona giornata,tu bene
Buongiorno io sono Mario,tu a lo bene
Buonasera io sono Mario,a e a lo lo
Piacere Luigi come stai,tu e a lo lo
Tutto bene tu,un lo
Salve quanto costa quell articolo,lo lo lo
E in offerta costa dieci euro,tu a lo lo
Tutto bene grazie,un lo
Prendiamo un caffe al bar,un lo
"Certo volentieri, io lo prendero macchiato",pero ora lo tutto
A che ora arriva il pullman,tu a bene
Dovrebbe arrivare tra qualche minuto,tu e a lo
