Truth,Decoded
Salve quanto costa quell articolo,pero lo lo
E in offerta costa dieci euro,euro lo lo
Tutto bene grazie,euro lo
Prendiamo un caffe al bar,euro lo
"Certo volentieri, io lo prendero macchiato",certo lo lo bene lo
A che ora arriva il pullman,tu lo lo
Dovrebbe arrivare tra qualche minuto,euro lo lo
Quanto costa il biglietto,euro lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo e lo
Va bene grazie lo stesso,euro lo lo
Prego,tu lo
Perfetto vorrei comprarne due.,euro lo
Certo ecco a lei vuole un sacchetto,certo ora lo certo
Si grazie e arrivederci,tu e lo lo
Le auguro una buona giornata,certo ora lo e lo
Buongiorno io sono Mario,certo lo bene lo
Buonasera io sono Mario,pero lo
Piacere Luigi come stai,tu lo
Tutto bene tu,euro lo
Salve quanto costa quell articolo,pero lo lo lo
E in offerta costa dieci euro,pero e lo lo
Tutto bene grazie,tu e lo
Prendiamo un caffe al bar,pero lo e lo
"Certo volentieri, io lo prendero macchiato",pero ora lo lo
A che ora arriva il pullman,un lo
Dovrebbe arrivare tra qualche minuto,ora lo
Quanto costa il biglietto,euro lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo e lo
Va bene grazie lo stesso,un lo
Prego,un lo
Perfetto vorrei comprarne due.,euro lo
Certo ecco a lei vuole un sacchetto,pero ora lo e lo
