Truth,Decoded
Salve quanto costa quell articolo,certo e costa certo
E in offerta costa dieci euro,e e a io sono
Tutto bene grazie,bene e io seiuto
Prendiamo un caffe al bar,tu a io bene
"Certo volentieri, io lo prendero macchiato",certo io a lei costa heder lo atato
A che ora arriva il pullman,a e a io lo
Dovrebbe arrivare tra qualche minuto,e e mario io lo
Quanto costa il biglietto,euro bene
Purtroppo non lo so pero potresti chiedere all autista,certo io pero costa rederl atato
Va bene grazie lo stesso,pero e lo so
Prego,tutto bene
Perfetto vorrei comprarne due.,tu e a io lo
Certo ecco a lei vuole un sacchetto,bene e costa e io
Si grazie e arrivederci,a e ora io lo
Le auguro una buona giornata,e mario e e io
Buongiorno io sono Mario,certo si e io io
Buonasera io sono Mario,bene e io io
Piacere Luigi come stai,tu e a lo lo
Tutto bene tu,tu lo
Salve quanto costa quell articolo,certo lo so e io
E in offerta costa dieci euro,bene mario lo
Tutto bene grazie,tu a io io
Prendiamo un caffe al bar,tu a a io
"Certo volentieri, io lo prendero macchiato",bene mario costa lo
A che ora arriva il pullman,tu io bene
Dovrebbe arrivare tra qualche minuto,tu bene
Quanto costa il biglietto,euro e io
Purtroppo non lo so pero potresti chiedere all autista,certo io io lo e io
Va bene grazie lo stesso,va a a io sono
Prego,tutto
Perfetto vorrei comprarne due.,prego io sono
Certo ecco a lei vuole un sacchetto,certo e e io io
