Truth,Decoded
Quanto costa il biglietto,tu e a un io
Purtroppo non lo so pero potresti chiedere all autista,certo ora so io io
Va bene grazie lo stesso,tu a a bene
Prego,tu bene
Perfetto vorrei comprarne due.,e e lo io lo
Certo ecco a lei vuole un sacchetto,e e a io lo
Si grazie e arrivederci,e e mario lo
Le auguro una buona giornata,tu lo io sono
Buongiorno io sono Mario,io io bene
Buonasera io sono Mario,tu a sono
Piacere Luigi come stai,un a io sono
Tutto bene tu,tu bene
Salve quanto costa quell articolo,certo io lo costa e io
E in offerta costa dieci euro,va e a lo so
Tutto bene grazie,sono io bene
Prendiamo un caffe al bar,tu bene
"Certo volentieri, io lo prendero macchiato",certo io lo costa due io
A che ora arriva il pullman,a io io
Dovrebbe arrivare tra qualche minuto,tu a bene
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,purtroppo io lo io io io
Va bene grazie lo stesso,a a io so
Prego,tutto
Perfetto vorrei comprarne due.,certo io ora bene io
Certo ecco a lei vuole un sacchetto,a a lo lo
Si grazie e arrivederci,bene lei costa due io
Le auguro una buona giornata,e e lo costa e io
Buongiorno io sono Mario,io lo
Buonasera io sono Mario,e e e costa io
Piacere Luigi come stai,e e e costa certo
Tutto bene tu,tu bene
Salve quanto costa quell articolo,certo io costa ueiuto
