Truth,Decoded
Salve quanto costa quell articolo,certo e costa certo
E in offerta costa dieci euro,e e a io so
Tutto bene grazie,certo e io
Prendiamo un caffe al bar,un io io
"Certo volentieri, io lo prendero macchiato",certo io pero io crerl io
A che ora arriva il pullman,a si io io
Dovrebbe arrivare tra qualche minuto,e e a lo io
Quanto costa il biglietto,un io
Purtroppo non lo so pero potresti chiedere all autista,certo io io costa ederl atato
Va bene grazie lo stesso,bene a lo io
Prego,un io
Perfetto vorrei comprarne due.,a a io io
Certo ecco a lei vuole un sacchetto,certo e costa certo
Si grazie e arrivederci,e e ora io
Le auguro una buona giornata,pero ora e e io
Buongiorno io sono Mario,pero ora e io io
Buonasera io sono Mario,bene a certo
Piacere Luigi come stai,a a io io
Tutto bene tu,un io
Salve quanto costa quell articolo,pero ora ora e io
E in offerta costa dieci euro,bene io io
Tutto bene grazie,a e a io
Prendiamo un caffe al bar,pero e e certo
"Certo volentieri, io lo prendero macchiato",pero e costa io
A che ora arriva il pullman,a a io
Dovrebbe arrivare tra qualche minuto,tu io
Quanto costa il biglietto,bar io bneao
Purtroppo non lo so pero potresti chiedere all autista,certo io io io e io
Va bene grazie lo stesso,lo e a io so
Prego,un io
Perfetto vorrei comprarne due.,a e io bar
Certo ecco a lei vuole un sacchetto,certo ora ora e io
