Truth,Decoded
Quanto costa il biglietto,e e a lo e io
Purtroppo non lo so pero potresti chiedere all autista,certo ora so io io
Va bene grazie lo stesso,tu a io
Prego,un io
Perfetto vorrei comprarne due.,e e e io io
Certo ecco a lei vuole un sacchetto,e e a io io
Si grazie e arrivederci,e e e io
Le auguro una buona giornata,io io sono
Buongiorno io sono Mario,tu e io io
Buonasera io sono Mario,tu a io sono
Piacere Luigi come stai,tu e io sono
Tutto bene tu,un io
Salve quanto costa quell articolo,certo io costa un io
E in offerta costa dieci euro,lo e a a io
Tutto bene grazie,un io bene
Prendiamo un caffe al bar,io io
"Certo volentieri, io lo prendero macchiato",certo io io costa un io
A che ora arriva il pullman,a io bene
Dovrebbe arrivare tra qualche minuto,tu e io
Quanto costa il biglietto,tu io
Purtroppo non lo so pero potresti chiedere all autista,pertopo io io io e io
Va bene grazie lo stesso,a a io io
Prego,tutto
Perfetto vorrei comprarne due.,certo io a io io
Certo ecco a lei vuole un sacchetto,lo e a io
Si grazie e arrivederci,e e costa un io
Le auguro una buona giornata,e io ora e io
Buongiorno io sono Mario,un io
Buonasera io sono Mario,e e e a e io
Piacere Luigi come stai,e e io costa io
Tutto bene tu,tu io
Salve quanto costa quell articolo,certo e costa un tutto
