Truth,Decoded
Salve quanto costa quell articolo,pero lo lo
E in offerta costa dieci euro,due lo lo
Tutto bene grazie,due lo lo
Prendiamo un caffe al bar,due lo
"Certo volentieri, io lo prendero macchiato",certo lo lo e lo
A che ora arriva il pullman,tu lo lo
Dovrebbe arrivare tra qualche minuto,un lo
Quanto costa il biglietto,pero lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo so e lo
Va bene grazie lo stesso,due lo lo
Prego,tu lo
Perfetto vorrei comprarne due.,due lo
Certo ecco a lei vuole un sacchetto,certo ora lo lo
Si grazie e arrivederci,pero lo lo
Le auguro una buona giornata,certo lo lo lo
Buongiorno io sono Mario,certo lo e lo
Buonasera io sono Mario,due lo
Piacere Luigi come stai,tu lo
Tutto bene tu,pero lo
Salve quanto costa quell articolo,pero lo lo lo
E in offerta costa dieci euro,pero lo
Tutto bene grazie,tu a lo
Prendiamo un caffe al bar,pero lo e lo
"Certo volentieri, io lo prendero macchiato",pero ora lo lo
A che ora arriva il pullman,un lo
Dovrebbe arrivare tra qualche minuto,ora lo
Quanto costa il biglietto,pero lo lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo e lo
Va bene grazie lo stesso,ora lo
Prego,tu lo
Perfetto vorrei comprarne due.,due lo
Certo ecco a lei vuole un sacchetto,pero ora lo e lo
