Truth,Decoded
Quanto costa il biglietto,un lo bene
Purtroppo non lo so pero potresti chiedere all autista,certo ora lo in lo
Va bene grazie lo stesso,tu a bene
Prego,un bene
Perfetto vorrei comprarne due.,pero lo lo
Certo ecco a lei vuole un sacchetto,tu a lo
Si grazie e arrivederci,e e io lo
Le auguro una buona giornata,lo lo bene
Buongiorno io sono Mario,lo lo bene
Buonasera io sono Mario,una lo sono
Piacere Luigi come stai,lo lo sono
Tutto bene tu,un lo
Salve quanto costa quell articolo,bene lo costa ueiuto
E in offerta costa dieci euro,a e lo lo
Tutto bene grazie,lo lo bene
Prendiamo un caffe al bar,lo lo bene
"Certo volentieri, io lo prendero macchiato",bene lo costa due lo
A che ora arriva il pullman,a lo bene
Dovrebbe arrivare tra qualche minuto,tu a bene
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo e lo
Va bene grazie lo stesso,a a lo lo
Prego,tu lo
Perfetto vorrei comprarne due.,certo lo a un lo
Certo ecco a lei vuole un sacchetto,a a lo lo
Si grazie e arrivederci,e e io costa un lo
Le auguro una buona giornata,e e lo lo e io
Buongiorno io sono Mario,un lo
Buonasera io sono Mario,e e e a lo
Piacere Luigi come stai,e e io costa io
Tutto bene tu,tutto bene
Salve quanto costa quell articolo,certo e costa un tutto
