Truth,Decoded
Salve quanto costa quell articolo,pero e lo
E in offerta costa dieci euro,due lo
Tutto bene grazie,due lo
Prendiamo un caffe al bar,due lo
"Certo volentieri, io lo prendero macchiato",certo lo lo e lo
A che ora arriva il pullman,tu lo
Dovrebbe arrivare tra qualche minuto,un lo
Quanto costa il biglietto,due lo
Purtroppo non lo so pero potresti chiedere all autista,certo e lo
Va bene grazie lo stesso,due lo
Prego,tu lo
Perfetto vorrei comprarne due.,due lo
Certo ecco a lei vuole un sacchetto,certo lo lo lo
Si grazie e arrivederci,due e lo
Le auguro una buona giornata,certo lo lo e lo
Buongiorno io sono Mario,certo lo e lo
Buonasera io sono Mario,due lo
Piacere Luigi come stai,due lo
Tutto bene tu,due lo
Salve quanto costa quell articolo,pero lo lo
E in offerta costa dieci euro,due lo
Tutto bene grazie,due lo
Prendiamo un caffe al bar,pero e lo
"Certo volentieri, io lo prendero macchiato",certo lo lo
A che ora arriva il pullman,un lo
Dovrebbe arrivare tra qualche minuto,due lo
Quanto costa il biglietto,pero e lo
Purtroppo non lo so pero potresti chiedere all autista,certo e lo
Va bene grazie lo stesso,due lo
Prego,tu e lo
Perfetto vorrei comprarne due.,due lo
Certo ecco a lei vuole un sacchetto,pero lo e lo
