Truth,Decoded
Si grazie e arrivederci,pero e lo e lo
Le auguro una buona giornata,due lo lo
Buongiorno io sono Mario,due lo
Buonasera io sono Mario,due lo
Piacere Luigi come stai,due lo lo
Tutto bene tu,un lo
Salve quanto costa quell articolo,tu a lo
E in offerta costa dieci euro,tu si lo lo
Tutto bene grazie,tu lo
Prendiamo un caffe al bar,tu a lo
"Certo volentieri, io lo prendero macchiato",e si e lo
A che ora arriva il pullman,tu lo
Dovrebbe arrivare tra qualche minuto,un lo
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,pero e lo lo
Va bene grazie lo stesso,tu lo
Prego,tu lo
Perfetto vorrei comprarne due.,due lo lo
Certo ecco a lei vuole un sacchetto,pero si lo lo
Si grazie e arrivederci,ora lo
Le auguro una buona giornata,ora lo
Buongiorno io sono Mario,tu lo
Buonasera io sono Mario,tu e lo lo
Piacere Luigi come stai,due lo lo
Tutto bene tu,tu lo
Salve quanto costa quell articolo,tu lo
E in offerta costa dieci euro,un lo
Tutto bene grazie,tu lo
Prendiamo un caffe al bar,tu lo
"Certo volentieri, io lo prendero macchiato",tu e lo lo
A che ora arriva il pullman,tu lo
Dovrebbe arrivare tra qualche minuto,un lo
