Truth,Decoded
Quanto costa il biglietto,tu io bene
Purtroppo non lo so pero potresti chiedere all autista,pero io io bene io
Va bene grazie lo stesso,tu bene
Prego,tu bene
Perfetto vorrei comprarne due.,euro io bene
Certo ecco a lei vuole un sacchetto,tu a io bene
Si grazie e arrivederci,tu e a io lo
Le auguro una buona giornata,io io bnmto
Buongiorno io sono Mario,io io bene
Buonasera io sono Mario,una io sono
Piacere Luigi come stai,io io sono
Tutto bene tu,un lo
Salve quanto costa quell articolo,e e lo costa e io
E in offerta costa dieci euro,tu lo io io
Tutto bene grazie,io io bene
Prendiamo un caffe al bar,io io bene
"Certo volentieri, io lo prendero macchiato",io io due io
A che ora arriva il pullman,tu io bene
Dovrebbe arrivare tra qualche minuto,io io bene
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo
Va bene grazie lo stesso,io io bene
Prego,tutto
Perfetto vorrei comprarne due.,certo io e lo
Certo ecco a lei vuole un sacchetto,io lo bene
Si grazie e arrivederci,e e lo costa e io
Le auguro una buona giornata,e io io e io
Buongiorno io sono Mario,tutto io
Buonasera io sono Mario,a e lo costa e lo
Piacere Luigi come stai,prego lo due io
Tutto bene tu,tu bene
Salve quanto costa quell articolo,certo io costa e io
