Truth,Decoded
Si grazie e arrivederci,bene a a tutto
Le auguro una buona giornata,tu pero lo bneao
Buongiorno io sono Mario,tu e lo bene
Buonasera io sono Mario,tu e a lo euro
Piacere Luigi come stai,tu un a lo nmao
Tutto bene tu,tu lo
Salve quanto costa quell articolo,e e io io
E in offerta costa dieci euro,e e io a ueiuto
Tutto bene grazie,tu bene
Prendiamo un caffe al bar,tu a bene
"Certo volentieri, io lo prendero macchiato",e e io lo un io
A che ora arriva il pullman,tu bene
Dovrebbe arrivare tra qualche minuto,a a lo bene
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,certo pero costa e io
Va bene grazie lo stesso,tu a lo bene
Prego,tutto
Perfetto vorrei comprarne due.,a e io lo so
Certo ecco a lei vuole un sacchetto,e e a a un io
Si grazie e arrivederci,lo a bene
Le auguro una buona giornata,tu bene
Buongiorno io sono Mario,tu bene
Buonasera io sono Mario,lo e a lo bene
Piacere Luigi come stai,tu e lo lo semao
Tutto bene tu,tutto
Salve quanto costa quell articolo,lo lo lo
E in offerta costa dieci euro,lo lo bnmo
Tutto bene grazie,tutto bene
Prendiamo un caffe al bar,tu bene
"Certo volentieri, io lo prendero macchiato",bene si lo tutto
A che ora arriva il pullman,tu bene
Dovrebbe arrivare tra qualche minuto,tu a bene
