Truth,Decoded
Salve quanto costa quell articolo,certo ora costa e lo
E in offerta costa dieci euro,e e a lo certo
Tutto bene grazie,e e e lo
Prendiamo un caffe al bar,tu a lo bene
"Certo volentieri, io lo prendero macchiato",certo lo pero lo bene lo
A che ora arriva il pullman,a si lo lo
Dovrebbe arrivare tra qualche minuto,tu e a lo
Quanto costa il biglietto,pero bene
Purtroppo non lo so pero potresti chiedere all autista,certo lo pero costa bene lo
Va bene grazie lo stesso,pero a lo lo
Prego,tutto bene
Perfetto vorrei comprarne due.,a e a lo lo
Certo ecco a lei vuole un sacchetto,bene e costa bene lo
Si grazie e arrivederci,e e e lo tutto
Le auguro una buona giornata,pero ora costa e lo
Buongiorno io sono Mario,pero e so e lo
Buonasera io sono Mario,pero e lo certo
Piacere Luigi come stai,tu a lo lo
Tutto bene tu,un bene
Salve quanto costa quell articolo,pero ora lo rieto
E in offerta costa dieci euro,pero mario tutto
Tutto bene grazie,a a lo
Prendiamo un caffe al bar,pero e lo e lo
"Certo volentieri, io lo prendero macchiato",pero e lo e lo
A che ora arriva il pullman,tu a lo lo
Dovrebbe arrivare tra qualche minuto,tu a bene
Quanto costa il biglietto,un bene
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo e lo
Va bene grazie lo stesso,a a lo lo
Prego,un lo
Perfetto vorrei comprarne due.,e e lo lo
Certo ecco a lei vuole un sacchetto,pero ora costa certo
