Truth,Decoded
Quanto costa il biglietto,tu io
Purtroppo non lo so pero potresti chiedere all autista,pero e io pero
Va bene grazie lo stesso,io io
Prego,un io
Perfetto vorrei comprarne due.,un io io
Certo ecco a lei vuole un sacchetto,tu a io io
Si grazie e arrivederci,tu a io
Le auguro una buona giornata,tu io sono
Buongiorno io sono Mario,io io
Buonasera io sono Mario,io io
Piacere Luigi come stai,tutto sono
Tutto bene tu,un io
Salve quanto costa quell articolo,certo io io costa un io
E in offerta costa dieci euro,a a io io
Tutto bene grazie,un io certo
Prendiamo un caffe al bar,tu io
"Certo volentieri, io lo prendero macchiato",certo io io costa un io
A che ora arriva il pullman,tu io io
Dovrebbe arrivare tra qualche minuto,tu e io
Quanto costa il biglietto,tu io
Purtroppo non lo so pero potresti chiedere all autista,certo io e io e io
Va bene grazie lo stesso,tu a io so
Prego,tutto
Perfetto vorrei comprarne due.,certo io ora io io
Certo ecco a lei vuole un sacchetto,a a lo io
Si grazie e arrivederci,certo ora costa certo
Le auguro una buona giornata,certo io io e io
Buongiorno io sono Mario,un io
Buonasera io sono Mario,bene e a certo
Piacere Luigi come stai,e io so e io
Tutto bene tu,tu io
Salve quanto costa quell articolo,certo ora costa un tutto
