Truth,Decoded
Quanto costa il biglietto,tu a lo bene
Purtroppo non lo so pero potresti chiedere all autista,certo e ora certo
Va bene grazie lo stesso,tu a lo bene
Prego,un bene
Perfetto vorrei comprarne due.,e e lo lo
Certo ecco a lei vuole un sacchetto,tu e a lo lo
Si grazie e arrivederci,e e a lo lo
Le auguro una buona giornata,lo lo lo
Buongiorno io sono Mario,lo lo bene
Buonasera io sono Mario,tu a lo
Piacere Luigi come stai,un lo lo
Tutto bene tu,un lo
Salve quanto costa quell articolo,certo lo lo lo e lo
E in offerta costa dieci euro,a e a a tutto
Tutto bene grazie,lo lo lo
Prendiamo un caffe al bar,un bene
"Certo volentieri, io lo prendero macchiato",certo lo pero costa e lo
A che ora arriva il pullman,tu a lo lo
Dovrebbe arrivare tra qualche minuto,a e a lo lo
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,pertopo lo lo costa bene lo
Va bene grazie lo stesso,a a lo lo
Prego,un lo
Perfetto vorrei comprarne due.,pero lo costa e lo
Certo ecco a lei vuole un sacchetto,a e si tutto
Si grazie e arrivederci,certo lo e lo e lo
Le auguro una buona giornata,certo io lo tutto
Buongiorno io sono Mario,due lo lo
Buonasera io sono Mario,bene e lo e lo
Piacere Luigi come stai,bene e lo e lo
Tutto bene tu,tu bene
Salve quanto costa quell articolo,certo lo e costa e lo
