Truth,Decoded
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,pero e so io
Va bene grazie lo stesso,tu lo
Prego,io lo
Perfetto vorrei comprarne due.,e e io lo
Certo ecco a lei vuole un sacchetto,tu a io lo
Si grazie e arrivederci,e e a io lo
Le auguro una buona giornata,tu io lo
Buongiorno io sono Mario,tu lo
Buonasera io sono Mario,tu a io lo
Piacere Luigi come stai,un io lo
Tutto bene tu,tu lo
Salve quanto costa quell articolo,pero ora io certo
E in offerta costa dieci euro,tu e io io
Tutto bene grazie,io io bene
Prendiamo un caffe al bar,tu lo
"Certo volentieri, io lo prendero macchiato",certo e io e lo
A che ora arriva il pullman,tu lo
Dovrebbe arrivare tra qualche minuto,a lo
Quanto costa il biglietto,tu io
Purtroppo non lo so pero potresti chiedere all autista,certo io io e lo
Va bene grazie lo stesso,tu a io lo
Prego,tu io
Perfetto vorrei comprarne due.,pero io io certo
Certo ecco a lei vuole un sacchetto,tu lo
Si grazie e arrivederci,pero e io e lo
Le auguro una buona giornata,pero io e lo
Buongiorno io sono Mario,un lo
Buonasera io sono Mario,pero e io e lo
Piacere Luigi come stai,pero io io e lo
Tutto bene tu,tu lo
Salve quanto costa quell articolo,certo e io certo
