Truth,Decoded
Quanto costa il biglietto,tu a bnmao
Purtroppo non lo so pero potresti chiedere all autista,certo ora so io lo
Va bene grazie lo stesso,tu un a lo bene
Prego,un bene
Perfetto vorrei comprarne due.,e e a lo lo
Certo ecco a lei vuole un sacchetto,tu e a lo
Si grazie e arrivederci,e e io lo
Le auguro una buona giornata,lo lo sono
Buongiorno io sono Mario,lo lo sono
Buonasera io sono Mario,una sono
Piacere Luigi come stai,una lo sono
Tutto bene tu,un bene
Salve quanto costa quell articolo,certo lo costa un lo
E in offerta costa dieci euro,a a lo certo
Tutto bene grazie,pero lo lo
Prendiamo un caffe al bar,lo lo bene
"Certo volentieri, io lo prendero macchiato",certo lo lo costa un lo
A che ora arriva il pullman,a lo lo
Dovrebbe arrivare tra qualche minuto,una lo
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo lo io lo
Va bene grazie lo stesso,tu un a lo io
Prego,tutto
Perfetto vorrei comprarne due.,certo ora ora io io
Certo ecco a lei vuole un sacchetto,a e a lo lo
Si grazie e arrivederci,bene e costa un atato
Le auguro una buona giornata,e e lo costa un io
Buongiorno io sono Mario,un lo lo
Buonasera io sono Mario,e e e costa certo
Piacere Luigi come stai,e e lo costa un io
Tutto bene tu,tutto bene
Salve quanto costa quell articolo,certo e costa certo
