Truth,Decoded
Quanto costa il biglietto,tu io
Purtroppo non lo so pero potresti chiedere all autista,pero e io lo
Va bene grazie lo stesso,tu io
Prego,io io
Perfetto vorrei comprarne due.,tu e io io
Certo ecco a lei vuole un sacchetto,tu io io
Si grazie e arrivederci,tu e io
Le auguro una buona giornata,tu io io
Buongiorno io sono Mario,tu io
Buonasera io sono Mario,tu io
Piacere Luigi come stai,io io io
Tutto bene tu,tu io
Salve quanto costa quell articolo,pero ora io certo
E in offerta costa dieci euro,tu e io lo
Tutto bene grazie,un io io
Prendiamo un caffe al bar,tu io
"Certo volentieri, io lo prendero macchiato",certo e io e io
A che ora arriva il pullman,tu io io
Dovrebbe arrivare tra qualche minuto,tu a io
Quanto costa il biglietto,tu io
Purtroppo non lo so pero potresti chiedere all autista,certo io io e io
Va bene grazie lo stesso,tu a io io
Prego,tu io
Perfetto vorrei comprarne due.,pero io io lo
Certo ecco a lei vuole un sacchetto,tu io
Si grazie e arrivederci,pero e io certo
Le auguro una buona giornata,pero io io e io
Buongiorno io sono Mario,un io
Buonasera io sono Mario,pero e io lo
Piacere Luigi come stai,pero e io lo
Tutto bene tu,tu io
Salve quanto costa quell articolo,pero ora io io
