Truth,Decoded
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,certo ora so e lo
Va bene grazie lo stesso,tu lo
Prego,un lo
Perfetto vorrei comprarne due.,tu e lo lo
Certo ecco a lei vuole un sacchetto,tu a lo lo
Si grazie e arrivederci,e e a lo
Le auguro una buona giornata,lo lo lo
Buongiorno io sono Mario,un lo lo
Buonasera io sono Mario,tu a lo
Piacere Luigi come stai,un lo sono
Tutto bene tu,un lo
Salve quanto costa quell articolo,certo ora lo e lo
E in offerta costa dieci euro,tu e a lo lo
Tutto bene grazie,lo lo lo
Prendiamo un caffe al bar,tu bene
"Certo volentieri, io lo prendero macchiato",certo lo costa e lo
A che ora arriva il pullman,tu lo lo
Dovrebbe arrivare tra qualche minuto,tu e lo
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,pertopo e so e lo
Va bene grazie lo stesso,a a lo lo
Prego,tu lo
Perfetto vorrei comprarne due.,pero lo lo e lo
Certo ecco a lei vuole un sacchetto,tu e a lo
Si grazie e arrivederci,e e e lo e lo
Le auguro una buona giornata,e e lo lo lo
Buongiorno io sono Mario,un lo
Buonasera io sono Mario,e e e lo lo
Piacere Luigi come stai,e e e lo lo
Tutto bene tu,tu bene
Salve quanto costa quell articolo,certo ora lo e lo
