Truth,Decoded
Quanto costa il biglietto,tu lo bene
Purtroppo non lo so pero potresti chiedere all autista,pero ora lo in lo
Va bene grazie lo stesso,un lo bene
Prego,tu bene
Perfetto vorrei comprarne due.,un lo lo
Certo ecco a lei vuole un sacchetto,tu a lo lo
Si grazie e arrivederci,tu un io lo
Le auguro una buona giornata,lo lo una
Buongiorno io sono Mario,lo lo bene
Buonasera io sono Mario,un sono
Piacere Luigi come stai,lo lo sono
Tutto bene tu,un lo
Salve quanto costa quell articolo,e lo costa due io
E in offerta costa dieci euro,tu un a lo lo
Tutto bene grazie,un lo bene
Prendiamo un caffe al bar,lo bene
"Certo volentieri, io lo prendero macchiato",certo lo costa un io
A che ora arriva il pullman,a lo certo
Dovrebbe arrivare tra qualche minuto,una bene
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,certo e lo e lo
Va bene grazie lo stesso,tu a lo lo
Prego,tutto
Perfetto vorrei comprarne due.,certo lo lo io io
Certo ecco a lei vuole un sacchetto,tu a lo lo
Si grazie e arrivederci,e e e costa un io
Le auguro una buona giornata,e lo lo un lo
Buongiorno io sono Mario,un lo
Buonasera io sono Mario,e e e costa tutto
Piacere Luigi come stai,e e lo costa lo
Tutto bene tu,tutto bene
Salve quanto costa quell articolo,certo e costa un tutto
