Truth,Decoded
Si grazie e arrivederci,bene a a certo
Le auguro una buona giornata,tu pero lo bene
Buongiorno io sono Mario,tu e lo lo
Buonasera io sono Mario,tu e a lo lo
Piacere Luigi come stai,tu e a lo
Tutto bene tu,tu bene
Salve quanto costa quell articolo,a e io a lo
E in offerta costa dieci euro,le e io a tutto
Tutto bene grazie,un bene
Prendiamo un caffe al bar,un bene
"Certo volentieri, io lo prendero macchiato",e e a a ueiuto
A che ora arriva il pullman,tu bene
Dovrebbe arrivare tra qualche minuto,a a lo bene
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,certo ora lo due io
Va bene grazie lo stesso,tu a lo bene
Prego,tutto
Perfetto vorrei comprarne due.,e e e lo lo
Certo ecco a lei vuole un sacchetto,e e a a ueiuto
Si grazie e arrivederci,a a bene
Le auguro una buona giornata,tu bene
Buongiorno io sono Mario,tu lo bene
Buonasera io sono Mario,a e a lo lo
Piacere Luigi come stai,tu e lo sono
Tutto bene tu,tu lo
Salve quanto costa quell articolo,lo lo lo
E in offerta costa dieci euro,tu un a lo lo
Tutto bene grazie,un bene
Prendiamo un caffe al bar,tu bene
"Certo volentieri, io lo prendero macchiato",certo ora lo tutto
A che ora arriva il pullman,un bene
Dovrebbe arrivare tra qualche minuto,tu e a lo
