Truth,Decoded
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,pero e so io
Va bene grazie lo stesso,tu lo
Prego,un lo
Perfetto vorrei comprarne due.,un io lo
Certo ecco a lei vuole un sacchetto,tu a io lo
Si grazie e arrivederci,a a io lo
Le auguro una buona giornata,tu io lo
Buongiorno io sono Mario,un lo
Buonasera io sono Mario,a io lo
Piacere Luigi come stai,io io so
Tutto bene tu,tu io
Salve quanto costa quell articolo,certo ora io e lo
E in offerta costa dieci euro,tu e io io
Tutto bene grazie,io io bene
Prendiamo un caffe al bar,tu lo
"Certo volentieri, io lo prendero macchiato",certo ora so e io
A che ora arriva il pullman,tu io bene
Dovrebbe arrivare tra qualche minuto,tu a lo
Quanto costa il biglietto,tu io
Purtroppo non lo so pero potresti chiedere all autista,certo e io e lo
Va bene grazie lo stesso,tu a io io
Prego,tu io
Perfetto vorrei comprarne due.,pero io io minuto
Certo ecco a lei vuole un sacchetto,a lo
Si grazie e arrivederci,certo e io certo
Le auguro una buona giornata,pero io io e lo
Buongiorno io sono Mario,un lo
Buonasera io sono Mario,pero e io e lo
Piacere Luigi come stai,pero io io io
Tutto bene tu,tu lo
Salve quanto costa quell articolo,certo ora io e lo
