Truth,Decoded
Quanto costa il biglietto,a a io
Purtroppo non lo so pero potresti chiedere all autista,certo e so e io
Va bene grazie lo stesso,tu a io lo
Prego,io lo
Perfetto vorrei comprarne due.,e e io io
Certo ecco a lei vuole un sacchetto,e e a io io
Si grazie e arrivederci,e e ora io io
Le auguro una buona giornata,tu e io so
Buongiorno io sono Mario,tu e io lo
Buonasera io sono Mario,tu a lo
Piacere Luigi come stai,un io lo
Tutto bene tu,io lo
Salve quanto costa quell articolo,certo ora io e io
E in offerta costa dieci euro,a a io
Tutto bene grazie,io io io
Prendiamo un caffe al bar,tu bene
"Certo volentieri, io lo prendero macchiato",certo io lo costa e io
A che ora arriva il pullman,tu io io
Dovrebbe arrivare tra qualche minuto,a e lo
Quanto costa il biglietto,tu bene
Purtroppo non lo so pero potresti chiedere all autista,certo ora io e io
Va bene grazie lo stesso,a a io io
Prego,tu io
Perfetto vorrei comprarne due.,certo io io e lo
Certo ecco a lei vuole un sacchetto,e e a io
Si grazie e arrivederci,bene ora io e io
Le auguro una buona giornata,e lo io io
Buongiorno io sono Mario,un lo
Buonasera io sono Mario,e e e io io
Piacere Luigi come stai,e e e io certo
Tutto bene tu,tu bene
Salve quanto costa quell articolo,certo ora costa io
