Truth,Decoded
Quanto costa il biglietto,tu io bene
Purtroppo non lo so pero potresti chiedere all autista,pero lo io e io
Va bene grazie lo stesso,tu io bene
Prego,tu bene
Perfetto vorrei comprarne due.,io io bene
Certo ecco a lei vuole un sacchetto,una io lo
Si grazie e arrivederci,tu a a lo
Le auguro una buona giornata,io io una
Buongiorno io sono Mario,io io bene
Buonasera io sono Mario,un sono
Piacere Luigi come stai,tutto io sono
Tutto bene tu,tu io
Salve quanto costa quell articolo,e e io costa e io
E in offerta costa dieci euro,a lo io lo
Tutto bene grazie,io io bene
Prendiamo un caffe al bar,io bene
"Certo volentieri, io lo prendero macchiato",e e io costa e io
A che ora arriva il pullman,a io bene
Dovrebbe arrivare tra qualche minuto,una io bene
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,pero io io e io
Va bene grazie lo stesso,tu lo io lo
Prego,tutto
Perfetto vorrei comprarne due.,certo io e io
Certo ecco a lei vuole un sacchetto,tu a lo bene
Si grazie e arrivederci,e e io costa e io
Le auguro una buona giornata,e e si lo tutto
Buongiorno io sono Mario,un lo
Buonasera io sono Mario,a e si costa e lo
Piacere Luigi come stai,a e costa e io
Tutto bene tu,tu bene
Salve quanto costa quell articolo,certo e costa certo
