Truth,Decoded
Si grazie e arrivederci,un e e io
Certo ecco a lei vuole un sacchetto,io a a un certo
Buongiorno io sono Mario,bunonon io sono mario
"Certo volentieri, io lo prendero macchiato",prtonoiro io ronen mario
Perfetto vorrei comprarne due.,peretovo ora due
Tutto bene grazie,tutto bene io
Prego,pero
Buonasera io sono Mario,bunonri io sono io
Va bene grazie lo stesso,va bene e pero
Certo ecco a lei vuole un sacchetto,io e a vuole acheato
Quanto costa il biglietto,certo e
Tutto bene tu,tutto tu
Si grazie e arrivederci,si e e a io
A che ora arriva il pullman,lo io un a lo
Buongiorno io sono Mario,bunonorn io sono mario
Le auguro una buona giornata,buona un una un due
