Truth,Decoded
Tutto bene tu,io io
Prendiamo un caffe al bar,pero io
Le auguro una buona giornata,pero io e io
Buongiorno io sono Mario,un io
Piacere Luigi come stai,pero io io
A che ora arriva il pullman,pero e io
Tutto bene grazie,tutto lo
Perfetto vorrei comprarne due.,pero io io e e io
"Certo volentieri, io lo prendero macchiato",pireoi e lo
Salve quanto costa quell articolo,e io
Purtroppo non lo so pero potresti chiedere all autista,preoti e io
E in offerta costa dieci euro,pero lo
Quanto costa il biglietto,pero lo
Certo ecco a lei vuole un sacchetto,pero lo
Prego,tu io
Buonasera io sono Mario,io a io io io
