Truth,Decoded
Tutto bene tu,quanto che io
Prendiamo un caffe al bar,prendero a che a
Le auguro una buona giornata,e quanto sono un tra
Buongiorno io sono Mario,prego tu
Piacere Luigi come stai,pero io io stai
A che ora arriva il pullman,e ora io uolan
Tutto bene grazie,quanto bene
Perfetto vorrei comprarne due.,sirao si le eutsa
"Certo volentieri, io lo prendero macchiato",si e radrereuo
Salve quanto costa quell articolo,a bene ecco
Purtroppo non lo so pero potresti chiedere all autista,certo io pero il lutsa
E in offerta costa dieci euro,e e
Quanto costa il biglietto,atose e
Certo ecco a lei vuole un sacchetto,piae tra io so
Prego,prego
Buonasera io sono Mario,buona io sono mario
