Truth,Decoded
Tutto bene grazie,tutto bene grazie
Buongiorno io sono Mario,buongiorno io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Le auguro una buona giornata,le quanto costa una gife bilata
Dovrebbe arrivare tra qualche minuto,dovret a arrivare che minuto
Purtroppo non lo so pero potresti chiedere all autista,prego io e io cpotecpeiel autista
E in offerta costa dieci euro,a grera io a cieio
"Certo volentieri, io lo prendero macchiato",e greta comtadre lo io
Perfetto vorrei comprarne due.,si quanto costa le io
Tutto bene tu,tutto bene un
A che ora arriva il pullman,a che vorariv io pullman
Quanto costa il biglietto,quanto ora e itito
Prego,prego
Va bene grazie lo stesso,gretote io certo
Tutto bene grazie,tutto io bene e
Prendiamo un caffe al bar,prendiamo un caffe al bar
