Truth,Decoded
Tutto bene grazie,tutto bene grazie
Buongiorno io sono Mario,buongiorno io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri lo prendero macchiato
Le auguro una buona giornata,e quanto vouto una io lata
Dovrebbe arrivare tra qualche minuto,perfetto e arrivare a qualche minuto
Purtroppo non lo so pero potresti chiedere all autista,prtlcpte il costa
E in offerta costa dieci euro,pero si io
"Certo volentieri, io lo prendero macchiato",pero coradrli
Perfetto vorrei comprarne due.,si grato costa mario
Tutto bene tu,tutto bene
A che ora arriva il pullman,a che voaria io pullman
Quanto costa il biglietto,quanto costa io
Prego,prego
Va bene grazie lo stesso,perena io loruo
Tutto bene grazie,tutoba bene e
Prendiamo un caffe al bar,prendiamo un caffe al bar
