Truth,Decoded
Tutto bene tu,quanto bene
Prendiamo un caffe al bar,peredro a e e
Le auguro una buona giornata,io io che un e
Buongiorno io sono Mario,prego tu
Piacere Luigi come stai,pero io io
A che ora arriva il pullman,e e tra e
Tutto bene grazie,pero io
Perfetto vorrei comprarne due.,certo io ecco
"Certo volentieri, io lo prendero macchiato",predrei
Salve quanto costa quell articolo,e e so
Purtroppo non lo so pero potresti chiedere all autista,certo io relutsa
E in offerta costa dieci euro,e e
Quanto costa il biglietto,e e
Certo ecco a lei vuole un sacchetto,si e io io
Prego,prego
Buonasera io sono Mario,buona io sono mario
