Truth,Decoded
Si grazie e arrivederci,si griaiv un
Salve quanto costa quell articolo,si gfetnar tacetiolo
Prego,prego
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare e qualche minuto
Purtroppo non lo so pero potresti chiedere all autista,prego si cpotlieierl autista
Tutto bene tu,perfetto e e
Piacere Luigi come stai,piacere uoui io come stai
Certo ecco a lei vuole un sacchetto,e gfen bar io come
A che ora arriva il pullman,a che ora io pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Salve quanto costa quell articolo,salve certo a quell articolo
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Va bene grazie lo stesso,va bene grazie lo stesso
Buongiorno io sono Mario,buongiorno io sono mario
