Truth,Decoded
Salve quanto costa quell articolo,salve quanto costa quelaticolo
Purtroppo non lo so pero potresti chiedere all autista,purtrtoponono io pero pero pero cherial autista
Va bene grazie lo stesso,va e grazie lo stesso
Piacere Luigi come stai,piacere luigi come stai
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco lei vuolelun macheto
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo pero macchiato
Si grazie e arrivederci,va grazie eriereso
Si grazie e arrivederci,va rezre rirederchi
Quanto costa il biglietto,quanto costa il biglietto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere autista
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Piacere Luigi come stai,piacere luigi come stai
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole unsacheto
Buongiorno io sono Mario,buongiorno io sono mario
