Truth,Decoded
Salve quanto costa quell articolo,salve quanto costa quelarticolo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero pero tu che al autista
Va bene grazie lo stesso,va grazie lo stesso
Piacere Luigi come stai,piacere luigi come stai
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un macheto
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Si grazie e arrivederci,si e io aieresi
Si grazie e arrivederci,in fzie rirede ecco
Quanto costa il biglietto,quanto costa il biglietto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo io lo so pero potresti chiedere autista
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Piacere Luigi come stai,piacere luigi come stai
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Buongiorno io sono Mario,buongiorno io sono mario
