Truth,Decoded
"Certo volentieri, io lo prendero macchiato",io io io io io e lo
Tutto bene tu,tu lo
Le auguro una buona giornata,ecco io io
Salve quanto costa quell articolo,io io lo
Piacere Luigi come stai,io io
Perfetto vorrei comprarne due.,io lo
"Certo volentieri, io lo prendero macchiato",un io io io lo
E in offerta costa dieci euro,io io lo
A che ora arriva il pullman,tu io
Buongiorno io sono Mario,tu lo
Purtroppo non lo so pero potresti chiedere all autista,tutto io io io e e mario
Dovrebbe arrivare tra qualche minuto,io io lo
Tutto bene tu,tu lo
Certo ecco a lei vuole un sacchetto,un lo
Quanto costa il biglietto,tu lo
Tutto bene grazie,e io
