Truth,Decoded
Tutto bene tu,pero lo
Prendiamo un caffe al bar,pero io
Le auguro una buona giornata,pero e lo
Buongiorno io sono Mario,prui io
Piacere Luigi come stai,pero io e io
A che ora arriva il pullman,preori lo
Tutto bene grazie,due lo
Perfetto vorrei comprarne due.,pero io io erelcto
"Certo volentieri, io lo prendero macchiato",pirei e lo
Salve quanto costa quell articolo,pero
Purtroppo non lo so pero potresti chiedere all autista,preotr lo
E in offerta costa dieci euro,e lo
Quanto costa il biglietto,pero lo
Certo ecco a lei vuole un sacchetto,pero lo io
Prego,tu io
Buonasera io sono Mario,tutto a io io io
