Truth,Decoded
Si grazie e arrivederci,tu lo
Certo ecco a lei vuole un sacchetto,e lo
Buongiorno io sono Mario,io lo
"Certo volentieri, io lo prendero macchiato",io io e e lo
Perfetto vorrei comprarne due.,e e
Tutto bene grazie,tu io
Prego,io
Buonasera io sono Mario,io io
Va bene grazie lo stesso,e due
Certo ecco a lei vuole un sacchetto,bene lo
Quanto costa il biglietto,pero io
Tutto bene tu,io
Si grazie e arrivederci,tu io
A che ora arriva il pullman,e io io
Buongiorno io sono Mario,io io
Le auguro una buona giornata,e io
