Truth,Decoded
Va bene grazie lo stesso,va bene grazie lo stesso
Salve quanto costa quell articolo,salve quanto costa quell articolo
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Quanto costa il biglietto,quntita e io
"Certo volentieri, io lo prendero macchiato",e tra costadrer euro
Purtroppo non lo so pero potresti chiedere all autista,pero io a come pero costa
Dovrebbe arrivare tra qualche minuto,perfetto a cafrare io euro
Va bene grazie lo stesso,si pero un e io ecco
E in offerta costa dieci euro,si gfeta io pero
Prendiamo un caffe al bar,prendiamo una caffe lo a
Piacere Luigi come stai,piaereto lo io come stai
A che ora arriva il pullman,prfe ora io pullman
Le auguro una buona giornata,salve quanto costa una io a
Buongiorno io sono Mario,buongotoio e io
Certo ecco a lei vuole un sacchetto,si gren ora io lo io
Buonasera io sono Mario,buonasera io sono mario
