Truth,Decoded
Buonasera io sono Mario,buonasera io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Prego,prego
Perfetto vorrei comprarne due.,si graonerta costa a lo
E in offerta costa dieci euro,e gfeiti io
Quanto costa il biglietto,a quotita io io
Le auguro una buona giornata,le quanto vomto una costa
Buongiorno io sono Mario,beongoio un io
Buonasera io sono Mario,buononsra io sono mario
Va bene grazie lo stesso,si certo ora io euro
Tutto bene grazie,euro io bene e
"Certo volentieri, io lo prendero macchiato",e e cotadrel lo
Prendiamo un caffe al bar,pero drdiamo un caffe al bar
Si grazie e arrivederci,si gririel euro
Salve quanto costa quell articolo,si gfetnr tciolo
Prego,prego
