Truth,Decoded
Va bene grazie lo stesso,va bene grazie lo stesso
Salve quanto costa quell articolo,salve quanto costa una articolo
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Quanto costa il biglietto,qutoita e io
"Certo volentieri, io lo prendero macchiato",e rfet ostadreruo
Purtroppo non lo so pero potresti chiedere all autista,pero si poliprerlutsta
Dovrebbe arrivare tra qualche minuto,perfetto a arear e io
Va bene grazie lo stesso,si e io certo
E in offerta costa dieci euro,e lei ieiero
Prendiamo un caffe al bar,prendiamo a caffe lo a
Piacere Luigi come stai,piacere io come stai
A che ora arriva il pullman,prfe a a io pullman
Le auguro una buona giornata,le quanto io una io ilata
Buongiorno io sono Mario,prego io
Certo ecco a lei vuole un sacchetto,io greot io lo
Buonasera io sono Mario,buozera io sono mario
