Truth,Decoded
Tutto bene tu,io io lo
Prendiamo un caffe al bar,io io
Le auguro una buona giornata,io io
Buongiorno io sono Mario,lo io lo
Piacere Luigi come stai,io io io
A che ora arriva il pullman,io io
Tutto bene grazie,io io
Perfetto vorrei comprarne due.,lo io io io
"Certo volentieri, io lo prendero macchiato",io io
Salve quanto costa quell articolo,io io
Purtroppo non lo so pero potresti chiedere all autista,certo e io
E in offerta costa dieci euro,io io
Quanto costa il biglietto,io io io
Certo ecco a lei vuole un sacchetto,io io
Prego,e io
Buonasera io sono Mario,io io a a io
