Truth,Decoded
Tutto bene tu,due bene
Prendiamo un caffe al bar,paeredra a e e
Le auguro una buona giornata,e quanto che un e
Buongiorno io sono Mario,prego tu
Piacere Luigi come stai,pero io io io
A che ora arriva il pullman,e e tra due
Tutto bene grazie,un bene
Perfetto vorrei comprarne due.,certo e io costa
"Certo volentieri, io lo prendero macchiato",si io
Salve quanto costa quell articolo,a pero
Purtroppo non lo so pero potresti chiedere all autista,certo io si bene tra
E in offerta costa dieci euro,e e
Quanto costa il biglietto,e e
Certo ecco a lei vuole un sacchetto,si lei e
Prego,prego
Buonasera io sono Mario,buneai io sono mario
