Truth,Decoded
"Certo volentieri, io lo prendero macchiato",certo ontero io lo certo macchiato
Tutto bene tu,tutto bene tu
Le auguro una buona giornata,le sono una una
Salve quanto costa quell articolo,al quanto costa il lo
Piacere Luigi come stai,piacere un come stai
Perfetto vorrei comprarne due.,perfetto vorrei come due
"Certo volentieri, io lo prendero macchiato",certo voltiri io lo pero mario
E in offerta costa dieci euro,e in offerta costa ceaie euro
A che ora arriva il pullman,a che ora pullman
Buongiorno io sono Mario,tuntirn io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtono sono so pero lo ciera autista
Dovrebbe arrivare tra qualche minuto,dovreberivare a che minuto
Tutto bene tu,tutto bene
Certo ecco a lei vuole un sacchetto,certo ecco lei puonon acheto
Quanto costa il biglietto,tutto lo gteto
Tutto bene grazie,tutto bene grazie
