Truth,Decoded
Si grazie e arrivederci,si ririe lo
Salve quanto costa quell articolo,e retnr tatiolo
Prego,prego
Dovrebbe arrivare tra qualche minuto,pretntoto a arare a due minuto
Purtroppo non lo so pero potresti chiedere all autista,prtor cpoteie tra
Tutto bene tu,pteoioi lo e
Piacere Luigi come stai,certo un io come stai
Certo ecco a lei vuole un sacchetto,pereriotr io lo so
A che ora arriva il pullman,pero oraria io pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Salve quanto costa quell articolo,va beanro a quell articolo
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Va bene grazie lo stesso,va bene grazie lo stesso
Buongiorno io sono Mario,buongiorno io sono mario
