Truth,Decoded
Si grazie e arrivederci,io lo
Certo ecco a lei vuole un sacchetto,tu lo
Buongiorno io sono Mario,io lo
"Certo volentieri, io lo prendero macchiato",io lo
Perfetto vorrei comprarne due.,tu lo
Tutto bene grazie,tu lo
Prego,io
Buonasera io sono Mario,io lo
Va bene grazie lo stesso,tu io
Certo ecco a lei vuole un sacchetto,io io
Quanto costa il biglietto,io lo
Tutto bene tu,tutto
Si grazie e arrivederci,tu io
A che ora arriva il pullman,e io
Buongiorno io sono Mario,ruoeio
Le auguro una buona giornata,io lo
