Truth,Decoded
Prendiamo un caffe al bar,prendiamo un caffe al bar
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Va bene grazie lo stesso,va bene grazie lo stesso
Piacere Luigi come stai,piacere luigi come stai
E in offerta costa dieci euro,e in offerta costa dieci euro
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Si grazie e arrivederci,si ofze arrivederci
Tutto bene grazie,tutto bene grazie
A che ora arriva il pullman,a che ora arriva il pullman
Quanto costa il biglietto,quanto costa il biglietto
Buongiorno io sono Mario,buongiorno io sono mario
Le auguro una buona giornata,le auguro buona buona giornata
Buonasera io sono Mario,buonasera io sono mario
