Truth,Decoded
Si grazie e arrivederci,si riri iedeuo
Salve quanto costa quell articolo,si gfebnr qtaqetiolo
Prego,prego
Dovrebbe arrivare tra qualche minuto,perfetto a aoreare a due euro
Purtroppo non lo so pero potresti chiedere all autista,pero lo si pieiper costa
Tutto bene tu,e io vuole a e
Piacere Luigi come stai,pero un come stai
Certo ecco a lei vuole un sacchetto,e revor io io come lo
A che ora arriva il pullman,che lo io io pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Salve quanto costa quell articolo,va certo a quell articolo
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Va bene grazie lo stesso,va bene grazie lo stesso
Buongiorno io sono Mario,buongiorno io sono mario
